;103;CHORIZO ESPECIAL;6;L 6 JUMBO;186;
;103;CHORIZO ESPECIAL;7;L 7 GRUPO DON BARTOLOMEO;389.004;
;103;CHORIZO ESPECIAL;8;L 8 INC;216;
;103;CHORIZO ESPECIAL;9;L 9 SUCURSALES;73.92;
;103;CHORIZO ESPECIAL;10;L10 USHBAHIA SRL;216.489;
;103;CHORIZO ESPECIAL;11;L 11 PLANETA EMPANADA;1;
;103;CHORIZO ESPECIAL;12;L 12 YAGUAR;1;
;103;CHORIZO ESPECIAL;13;L 13 Makro Fiambres;197;
;103;CHORIZO ESPECIAL;15;L 15 WalMart;1;
;103;CHORIZO ESPECIAL;19;L 19 SANG SHENG;1;
;103;CHORIZO ESPECIAL;21;L 21 MITILLI LEANDRO;288.5295;
;103;CHORIZO ESPECIAL;22;L PECORILE;302.337;
;103;CHORIZO ESPECIAL;23;L 23 MITILLI JORGE;1;
;103;CHORIZO ESPECIAL;24;L24 FRIDO;306.0225;
;103;CHORIZO ESPECIAL;25;L 25 FRAVA;196.812;
;103;CHORIZO ESPECIAL;36;L 36 MAYCAR SA (VITAL);1;
;103;CHORIZO ESPECIAL;39;L39 BYB BELEN BOSCARDIN;0;
;103;CHORIZO ESPECIAL;40;L40 COMERCIAL B BCA;0;
;103;CHORIZO ESPECIAL;41;L41 ENV AL VACIO;171.486;
;103;CHORIZO ESPECIAL;43;L43 GONZALEZ RENE;205.611;
;103;CHORIZO ESPECIAL;46;L46 HAPINESS;0;
;103;CHORIZO ESPECIAL;47;L 47 RESTO VICTOR;0;
;103;CHORIZO ESPECIAL;48;L37 SORENTO PASTAS;0;
;103;CHORIZO ESPECIAL;49;L CARITAS;0;
;103;CHORIZO ESPECIAL;50;CENTRAL DE RESTAURANTES;8343715257;
;103;CHORIZO ESPECIAL;51;MAYCAR TROZADO AL VACIO;0;
;103;CHORIZO ESPECIAL;52;CENCOSUD;92724737.57;
;104;CHORIZO COMUN;1;L 1 COMERCIO;151.851;
;104;CHORIZO COMUN;2;L 2 VILLARINO;176.127;
;104;CHORIZO COMUN;3;L3 MAYORISTA;127.827;
;104;CHORIZO COMUN;4;L 4 P ALTA/SIERRA;193.5255;
;104;CHORIZO COMUN;5;L 5 M HERMOSO/DORREGO;182.07;
;104;CHORIZO COMUN;6;L 6 JUMBO;121;
;104;CHORIZO COMUN;7;L 7 GRUPO DON BARTOLOMEO;190.5435;
;104;CHORIZO COMUN;8;L 8 INC;122;
;104;CHORIZO COMUN;9;L 9 SUCURSALES;26.114;
;104;CHORIZO COMUN;10;L10 USHBAHIA SRL;178.2795;
;104;CHORIZO COMUN;11;L 11 PLANETA EMPANADA;1;
;104;CHORIZO COMUN;12;L 12 YAGUAR;31.185;
;104;CHORIZO COMUN;13;L 13 Makro Fiambres;111;
;104;CHORIZO COMUN;15;L 15 WalMart;40.5;
;104;CHORIZO COMUN;19;L 19 SANG SHENG;161.5635;
;104;CHORIZO COMUN;21;L 21 MITILLI LEANDRO;128.982;
;104;CHORIZO COMUN;22;L PECORILE;113.3685;
;104;CHORIZO COMUN;23;L 23 MITILLI JORGE;1;
;104;CHORIZO COMUN;24;L24 FRIDO;206.43;
;104;CHORIZO COMUN;25;L 25 FRAVA;1;
;104;CHORIZO COMUN;36;L 36 MAYCAR SA (VITAL);1;
;104;CHORIZO COMUN;39;L39 BYB BELEN BOSCARDIN;1;
;104;CHORIZO COMUN;40;L40 COMERCIAL B BCA;1;
;104;CHORIZO COMUN;41;L41 ENV AL VACIO;64.281;
;104;CHORIZO COMUN;43;L43 GONZALEZ RENE;1;
;104;CHORIZO COMUN;46;L46 HAPINESS;1;
;104;CHORIZO COMUN;47;L 47 RESTO VICTOR;1;
;104;CHORIZO COMUN;48;L37 SORENTO PASTAS;1;
;104;CHORIZO COMUN;49;L CARITAS;1;
;104;CHORIZO COMUN;50;CENTRAL DE RESTAURANTES;7817268359;
;104;CHORIZO COMUN;51;MAYCAR TROZADO AL VACIO;1.1;
;104;CHORIZO COMUN;52;CENCOSUD;1197510566;
;104;CHORIZO COMUN;26;TOTO SAPORE;181.377;
;105;SALCHICHA CRIOLLA;1;L 1 COMERCIO;315.96;
;105;SALCHICHA CRIOLLA;2;L 2 VILLARINO;333.51;
;105;SALCHICHA CRIOLLA;3;L3 MAYORISTA;314.99;
;105;SALCHICHA CRIOLLA;4;L 4 P ALTA/SIERRA;353.52;
;105;SALCHICHA CRIOLLA;5;L 5 M HERMOSO/DORREGO;361.27;
;105;SALCHICHA CRIOLLA;6;L 6 JUMBO;233.2;
;105;SALCHICHA CRIOLLA;7;L 7 GRUPO DON BARTOLOMEO;754.24;
;105;SALCHICHA CRIOLLA;8;L 8 INC;260;
;105;SALCHICHA CRIOLLA;9;L 9 SUCURSALES;84.3;
;105;SALCHICHA CRIOLLA;10;L10 USHBAHIA SRL;359.75;
;105;SALCHICHA CRIOLLA;11;L 11 PLANETA EMPANADA;1;
;105;SALCHICHA CRIOLLA;12;L 12 YAGUAR;1;
;105;SALCHICHA CRIOLLA;13;L 13 Makro Fiambres;213;
;105;SALCHICHA CRIOLLA;15;L 15 WalMart;81.82;
;105;SALCHICHA CRIOLLA;19;L 19 SANG SHENG;1;
;105;SALCHICHA CRIOLLA;21;L 21 MITILLI LEANDRO;408.49;
;105;SALCHICHA CRIOLLA;22;L PECORILE;358.96;
;105;SALCHICHA CRIOLLA;23;L 23 MITILLI JORGE;1;
;105;SALCHICHA CRIOLLA;24;L24 FRIDO;306.02;
;105;SALCHICHA CRIOLLA;25;L 25 FRAVA;327.04;
;105;SALCHICHA CRIOLLA;26;TOTO SAPORE;382.31;
;105;SALCHICHA CRIOLLA;36;L 36 MAYCAR SA (VITAL);1;
;105;SALCHICHA CRIOLLA;39;L39 BYB BELEN BOSCARDIN;0;
;105;SALCHICHA CRIOLLA;40;L40 COMERCIAL B BCA;0;
;105;SALCHICHA CRIOLLA;41;L41 ENV AL VACIO;203.53;
;105;SALCHICHA CRIOLLA;43;L43 GONZALEZ RENE;0;
;105;SALCHICHA CRIOLLA;46;L46 HAPINESS;0;
;105;SALCHICHA CRIOLLA;47;L 47 RESTO VICTOR;0;
;105;SALCHICHA CRIOLLA;48;L37 SORENTO PASTAS;0;
;105;SALCHICHA CRIOLLA;49;L CARITAS;0;
;105;SALCHICHA CRIOLLA;50;CENTRAL DE RESTAURANTES;168207115.8;
;105;SALCHICHA CRIOLLA;51;MAYCAR TROZADO AL VACIO;0;
;105;SALCHICHA CRIOLLA;52;CENCOSUD;347421364.9;
;106;COPETINEROS;1;L 1 COMERCIO;315.96;
;106;COPETINEROS;2;L 2 VILLARINO;333.51;
;106;COPETINEROS;3;L3 MAYORISTA;314.99;
;106;COPETINEROS;4;L 4 P ALTA/SIERRA;353.52;
;106;COPETINEROS;5;L 5 M HERMOSO/DORREGO;361.27;
;106;COPETINEROS;6;L 6 JUMBO;233.2;
;106;COPETINEROS;7;L 7 GRUPO DON BARTOLOMEO;754.24;
;106;COPETINEROS;8;L 8 INC;198;
;106;COPETINEROS;9;L 9 SUCURSALES;84.3;
;106;COPETINEROS;10;L10 USHBAHIA SRL;359.75;
;106;COPETINEROS;11;L 11 PLANETA EMPANADA;1;
;106;COPETINEROS;12;L 12 YAGUAR;1;
;106;COPETINEROS;13;L 13 Makro Fiambres;1;
;106;COPETINEROS;15;L 15 WalMart;81.82;
;106;COPETINEROS;19;L 19 SANG SHENG;1;
;106;COPETINEROS;21;L 21 MITILLI LEANDRO;408.49;
;106;COPETINEROS;22;L PECORILE;358.96;
;106;COPETINEROS;23;L 23 MITILLI JORGE;1;
;106;COPETINEROS;24;L24 FRIDO;558.94;
;106;COPETINEROS;25;L 25 FRAVA;1;
;106;COPETINEROS;26;TOTO SAPORE;382.31;
;106;COPETINEROS;36;L 36 MAYCAR SA (VITAL);1;
;106;COPETINEROS;39;L39 BYB BELEN BOSCARDIN;0;
;106;COPETINEROS;40;L40 COMERCIAL B BCA;0;
;106;COPETINEROS;41;L41 ENV AL VACIO;203.53;
;106;COPETINEROS;43;L43 GONZALEZ RENE;0;
;106;COPETINEROS;46;L46 HAPINESS;0;
;106;COPETINEROS;47;L 47 RESTO VICTOR;0;
;106;COPETINEROS;48;L37 SORENTO PASTAS;0;
;106;COPETINEROS;49;L CARITAS;0;
;106;COPETINEROS;50;CENTRAL DE RESTAURANTES;168207115.8;
;106;COPETINEROS;51;MAYCAR TROZADO AL VACIO;0;
;106;COPETINEROS;52;CENCOSUD;347421364.9;
;107;CHORIZO ESPECIAL X 15 KG;26;TOTO SAPORE;301.833;
;107;CHORIZO ESPECIAL X 15 KG;1;L 1 COMERCIO;272.9055;
;107;CHORIZO ESPECIAL X 15 KG;2;L 2 VILLARINO;0;
;107;CHORIZO ESPECIAL X 15 KG;3;L3 MAYORISTA;0;
;107;CHORIZO ESPECIAL X 15 KG;4;L 4 P ALTA/SIERRA;0;
