"id;codigo;nombre;CodProveedor;CodMarca;idrubro;nombre;codtasa"
281;00000217;HAMB. GIGANTE POR UNIDAD;131,1,4200;2-FIAMBRES;0
282;00000474;ASADO DEL MEDIO;131,1,0;;1
283;00000348;MILANESAS DE CERDO;131,1,4300;3-CARNE CERDO;1
284;00000349;CORDERO MAS DE 19 KG;131,1,4700;CORDEROS;1
285;00000298;TABLA DE FIAMBRE MINI;131,1,4200;2-FIAMBRES;0
286;00000299;TABLA DE FIAMBRE CHICA;131,1,4200;2-FIAMBRES;0
287;00000350;SUPREMA;131,1,4300;3-CARNE CERDO;1
288;00000125;PASTA DE CHORIZO;131,1,4100;1-EMBUTIDOS;0
289;00000321;CORTE PARRILLA (CERDO);131,1,4300;3-CARNE CERDO;1
290;00000420;CORTE MADRON;131,1,4800;6-1/2-CUARTO/DEL/PAR;1
291;00000228;EMBUTIDOS I (CHORIZO COMUN  y VASCA);131,1,4100;1-EMBUTIDOS;0
292;00000229;CERDO I (PURO CERDO-MOR.VERDEO Y NUEZ);131,1,4300;3-CARNE CERDO;1
293;00000410;ASADO PLANCHA EXP;131,1,4400;4-CARNE VACUNA;1
294;00000351;PANCETA FRESCA S/RECORTAR;131,1,4300;3-CARNE CERDO;1
295;00000352;PANCETA FRESCA RECORTADA;131,1,4300;3-CARNE CERDO;1
296;00000900;COMISION POR GESTION DE VALORES;131,1,5000;COMISION POR GESTION DE VALORES;0
297;00000415;ASADO CTO. VAC. Y MAT. EXPORT;131,1,4400;4-CARNE VACUNA;1
298;00000424;VACIO EXPORTACION;131,1,4400;4-CARNE VACUNA;1
299;00000425;NALGA C/TAPA EXPORTACION;131,1,4400;4-CARNE VACUNA;1
300;00000475;MATAMBRE NOVILLO EXP;131,1,4400;4-CARNE VACUNA;1
301;00000221;LEBERWURST ENV. AL VACIO;131,1,4200;2-FIAMBRES;0
302;00000950;FLETES;131,1,5001;FLETES;0
303;00000476;ASADO COMP NOV EXP;131,1,4400;4-CARNE VACUNA;1
304;00000477;ASADO DEL MEDIO PLANCHA EXP.;131,1,4400;4-CARNE VACUNA;1
305;00000521;ENTRAÑA DE ASADO;131,1,4500;5-MENUDENCIAS;1
306;00000422;RECORTE DE CARNE CONG.;131,1,4400;4-CARNE VACUNA;1
307;00000126;PROMO PURO CERDO X5KG;131,1,4100;1-EMBUTIDOS;0
308;00000127;PROMO CHORIZO ESP X 5KG;131,1,4100;1-EMBUTIDOS;0
309;00000128;PROMO MORCILLA VASCA X 4KG;131,1,4100;1-EMBUTIDOS;0
310;00000129;PROMO SALCH. CRIOLLA X 4KG;131,1,4100;1-EMBUTIDOS;0
311;00000459;PROMO PICADA X 5KG;131,1,4400;4-CARNE VACUNA;1
312;00000240;PROMO SALAMINES X 5KG (SURTIDO);131,1,4200;2-FIAMBRES;0
313;00000478;ASADO 5 COSTILLA EXP;131,1,4400;4-CARNE VACUNA;1
314;00000522;DEGOLLADERA;131,1,4500;5-MENUDENCIAS;1
315;00000523;CARNE CABEZA VAC.;131,1,4500;5-MENUDENCIAS;1
316;00000524;CORAZON DE CERDO;131,1,4500;5-MENUDENCIAS;1
317;00000525;PANZA DE CERDO;131,1,4500;5-MENUDENCIAS;1
318;00000466;CUARTO VAC DESHUESADO;131,1,4400;4-CARNE VACUNA;1
319;00000467;DELANTERO VAC DESHUESADO;131,1,4400;4-CARNE VACUNA;1
320;00000479;ASADO C / VACIO EXP.;131,1,4400;4-CARNE VACUNA;1
321;00000480;ASADO EXP. RECORTADO EN CAJA;131,1,4400;4-CARNE VACUNA;1
322;00000468;CUARTO VAC. PESADO;131,1,4800;6-1/2-CUARTO/DEL/PAR;1
323;00000322;CHURRASQUITO DE CERDO;131,1,4300;3-CARNE CERDO;1
324;00000114;CHORIZO DE CORDERO;131,1,4100;1-EMBUTIDOS;0
325;00000481;T-BONE;131,1,4400;4-CARNE VACUNA;1
326;00000482;TOMAHAWK;131,1,4400;4-CARNE VACUNA;1
327;00000483;BIFE DE VACIO;131,1,4400;4-CARNE VACUNA;1
328;00000484;ASADO BANDERITA;131,1,4400;4-CARNE VACUNA;1
